GeoID,BE_JFood_x,BE_Restaurant,BE_doctors,BE_pharmacy,BE_gym,BE_attraction,BE_TreeD,BE_LandMIX,BE_nodeD,BE_JFood_y,BE_HFood,BE_WalkVSDrive,BE_Transit,BE_Park,E_Advance,E_PreS,E_HighS,NE_Tem,NE_Ozone,NE_PM25,SE_Unemploy,SE_Income,SE_Cash,SE_Food,SE_Insurance,SE_Poverty,SE_English,OBESITY
36081051800,0.0,0.0,0.0,0.0,0.0,0.0,5.552583687906918,0.0,2.5498989468017945,7.583333333333333,2.583333333333333,0.3275417215316979,12.75,6.422615173104756,24.4,100.0,100.0,96.77319148936176,42.8340045751634,8.20218684931507,8.0,77462.0,3.5,10.8,94.0,7.6,8.3,32.5
36081052000,0.0,0.0,0.0,0.0,0.0,0.0,6.015218629179467,0.0,2.349694777028636,8.166666666666666,3.0,0.3530173466566484,14.833333333333334,5.94911658567266,23.9,100.0,100.0,97.33104712041892,42.8148503267974,8.21091506849315,4.9,76576.0,0.0,9.8,89.3,7.2,3.4,32.5
36081052400,0.0,0.0,0.0,1.0,0.0,0.0,7.4468365516799135,0.0,1.6915252001054868,7.916666666666667,3.0,0.3907510668537549,23.916666666666668,6.294312426850106,21.0,76.1,100.0,96.61054794520548,42.7691437908497,8.23519534246575,2.9,91172.0,3.9,13.7,93.9,14.2,6.1,32.8
36081052500,1.0,1.0,0.0,0.0,0.0,0.0,3.5646398337094607,0.0,1.061381523517889,9.4375,4.0625,0.3177890608921764,2.9375,16.90446030217291,25.4,32.6,100.0,95.46840000000005,41.7703045751634,8.94574191780822,6.8,73333.0,4.4,6.7,91.5,11.4,18.1,25.4
36081052600,0.0,0.0,0.0,0.0,0.0,0.0,5.193223543418623,0.0,1.886427355514072,5.25,2.25,0.3684039577803464,20.58333333333333,5.8534397666672655,24.8,58.5,100.0,96.13029411764704,42.7632490196078,8.22259315068493,3.7,76731.0,1.8,6.9,90.1,5.7,7.8,32.6
36081053000,0.0,0.0,0.0,0.0,0.0,0.0,3.8503847879868864,0.0,2.0570548867326104,5.142857142857143,1.2142857142857142,0.3439756730435387,15.357142857142858,8.12386177963371,25.9,9.1,73.0,96.60200000000007,42.8087019607843,8.19327890410959,3.8,81848.0,1.4,11.9,95.8,3.6,2.7,31.6
36081053601,0.0,0.0,0.0,0.0,0.0,0.0,3.151515952283433,0.0,0.4653245030221559,9.6,2.0,0.3145833809090678,17.933333333333334,8.907010017007648,19.9,64.4,88.2,96.50056074766368,42.9029385620915,8.20040191780822,16.8,101136.0,7.2,14.4,88.8,5.9,13.5,32.2
36081054000,1.0,1.0,1.0,1.0,0.0,0.0,3.0573533736657588,0.0018056290232501,0.6656516205963877,8.71875,1.6875,0.3749080340678522,23.0,6.476992329552343,19.8,79.1,99.3,96.83269896193784,42.9533124183007,8.21366876712329,11.6,69191.0,10.2,12.8,92.4,13.0,12.4,32.8
36081054200,0.0,1.0,1.0,0.0,0.0,0.0,5.160087018446584,0.0,0.6954899894421444,12.023809523809524,2.857142857142857,0.370429030550318,18.30952380952381,41.5528203149307,18.7,100.0,100.0,98.7270764119602,42.9804882352941,8.24565068493151,5.9,72966.0,0.0,8.0,91.7,8.1,17.9,25.4
36081054500,0.0,3.0,0.0,0.0,0.0,0.0,8.024623890627051,0.0,0.5349749260406831,46.0,16.4,0.3806408358484924,18.5,21.59672706877127,18.9,72.3,100.0,91.4093600000001,41.6912039215686,8.92513095890411,3.3,59187.0,2.1,15.0,79.5,16.2,18.6,27.9
